median_house_value,prediction
130100.0,173390.0
255700.0,289820.1
329400.0,365540.0
187100.0,180090.0
409100.0,399140.3
82800.0,96600.0
101600.0,246820.0
128100.0,217550.0
226500.0,185800.0
86400.0,92550.0
111800.0,122400.0
325000.0,221690.0
104200.0,70760.0
193200.0,251620.0
500001.0,317710.0
115400.0,125570.0
110400.0,56930.0
88800.0,100980.0
181300.0,192780.0
133400.0,131370.0
147700.0,140510.0
279200.0,221360.0
286600.0,280170.0
225000.0,198910.0
120200.0,113910.0
130500.0,119230.0
204900.0,178120.0
65200.0,59150.0
265400.0,440360.6
73200.0,87940.0
127300.0,137260.0
156300.0,206990.0
177700.0,161590.0
340300.0,354360.1
156300.0,98650.0
104300.0,97390.0
153200.0,193900.0
259500.0,208340.0
97100.0,143340.0
207500.0,206250.0
155200.0,145830.0
174900.0,163940.0
195200.0,220780.0
245600.0,203000.0
105100.0,145710.0
346300.0,432180.3
146800.0,166730.0
289600.0,360940.0
171300.0,149650.0
337000.0,264370.0
161100.0,194600.0
114900.0,107670.0
180400.0,135310.0
174400.0,182710.0
117700.0,153600.0
283200.0,268550.0
221500.0,298170.0
74400.0,96310.0
282300.0,260160.0
261500.0,270800.0
145500.0,142910.0
193800.0,197500.0
150000.0,173890.0
64100.0,65400.0
285300.0,328560.0
52800.0,55910.0
97500.0,189820.0
288200.0,185580.0
139300.0,176530.0
432700.0,441100.3
183000.0,199660.0
264200.0,274320.0
500001.0,325380.0
151300.0,192300.0
150900.0,155510.0
74000.0,90650.0
434400.0,421100.4
180100.0,197220.0
97300.0,175600.0
263600.0,308230.0
132000.0,118250.0
242200.0,127940.0
231400.0,234390.0
350700.0,293910.0
159800.0,117360.0
114000.0,123770.0
99400.0,180090.0
352700.0,428700.5
266000.0,303220.0
326100.0,353950.1
94500.0,100500.0
200000.0,202250.0
150300.0,173570.0
227300.0,241210.0
47500.0,107620.0
214300.0,180640.0
97500.0,113430.0
218000.0,280920.0
213600.0,189980.0
219400.0,207500.0
79400.0,117660.0
128200.0,127230.0
113500.0,122230.0
175700.0,215590.0
237400.0,274850.0
47500.0,226140.1
500001.0,496940.9
166900.0,187460.0
119900.0,94030.0
346100.0,367720.0
162500.0,125170.0
313900.0,269440.0
200500.0,187170.0
83800.0,104120.0
369800.0,370030.1
188900.0,209470.0
500001.0,458120.8
219900.0,184940.0
208000.0,187150.0
91300.0,121600.0
267500.0,248000.0
147900.0,164220.0
196400.0,354890.0
148700.0,143710.0
88800.0,127080.0
242800.0,282610.0
49400.0,51730.0
163300.0,196150.0
74600.0,108530.0
99200.0,104760.0
140800.0,138540.0
253600.0,237660.0
99000.0,128180.0
189400.0,178050.0
68100.0,72810.0
159000.0,162100.0
173400.0,251870.1
254900.0,243650.0
461400.0,485020.8
224100.0,222040.0
320800.0,211520.0
287900.0,260940.0
108900.0,157170.0
193800.0,256540.0
187500.0,195880.0
274500.0,259670.0
217300.0,202630.0
457800.0,309130.0
437300.0,341760.2
100600.0,95380.0
67500.0,73450.0
350000.0,260990.0
500001.0,500001.0
205100.0,201340.0
68500.0,66880.0
273000.0,256260.0
145500.0,150780.0
112500.0,206600.0
273400.0,246910.0
210300.0,220280.0
116000.0,108300.0
500001.0,326060.0
140400.0,189510.0
92200.0,86640.0
457800.0,450440.4
182300.0,239480.0
217900.0,153200.0
225200.0,235220.0
250200.0,226120.0
66000.0,66970.0
160000.0,136560.0
119200.0,99900.0
158700.0,197580.0
151600.0,185470.0
181500.0,227150.0
147800.0,158380.0
242400.0,218130.0
74000.0,108660.0
60000.0,72580.0
151600.0,186040.0
65300.0,79210.0
63700.0,66370.0
168300.0,186810.0
96500.0,134200.0
105600.0,145690.0
153400.0,135140.0
129700.0,121320.0
51500.0,55690.0
153200.0,130960.0
81300.0,136230.0
353600.0,260900.0
183800.0,133690.0
500001.0,489000.4
225800.0,223790.0
102400.0,138420.0
341700.0,399910.4
302000.0,354430.2
164600.0,151990.0
112500.0,157090.1
500001.0,500001.0
175000.0,123900.0
181600.0,198030.0
177900.0,180200.0
480800.0,311380.1
79600.0,73760.0
83000.0,121850.0
262500.0,276700.0
186800.0,173620.0
221900.0,293980.0
159800.0,168630.0
185500.0,224600.0
265600.0,314420.1
240300.0,221790.0
183100.0,196230.0
99700.0,125770.0
240900.0,253160.0
143200.0,143180.0
173200.0,94110.0
198500.0,241820.0
86200.0,99240.0
66600.0,98050.0
92800.0,148180.0
384800.0,375230.2
233300.0,255930.0
140300.0,144570.0
100000.0,132610.0
374200.0,375270.3
235300.0,267660.0
371300.0,417900.3
245200.0,150080.0
135700.0,160510.0
118800.0,104260.0
115600.0,115770.0
189000.0,173070.0
368600.0,365110.1
152100.0,155430.0
500001.0,487660.9
116000.0,135540.0
87500.0,176430.1
183800.0,202780.0
74700.0,72930.0
137500.0,145100.0
54600.0,52060.0
254000.0,287340.1
262500.0,468000.4
209800.0,229820.0
159900.0,246660.1
57900.0,84750.0
248300.0,181120.0
94600.0,163660.0
69000.0,96940.0
176100.0,186930.0
208300.0,215450.0
275000.0,329690.0
108300.0,118700.0
121200.0,152200.0
196800.0,318060.1
117900.0,135130.0
112500.0,369500.4
158200.0,148090.0
77500.0,99870.0
157300.0,144200.0
124100.0,133450.0
318600.0,308680.0
192000.0,174960.0
438300.0,320500.1
136200.0,177980.0
237400.0,401910.1
182800.0,208650.0
147600.0,166360.0
181500.0,226040.0
105400.0,115820.0
187500.0,307200.0
500001.0,464490.8
174200.0,209570.0
181400.0,188920.0
203400.0,164230.0
109600.0,138200.0
146400.0,141240.0
255200.0,214250.0
146500.0,213140.0
233300.0,180870.0
265800.0,202090.0
80400.0,93650.0
88000.0,115140.0
110200.0,121130.0
209400.0,181600.0
127500.0,191730.1
89900.0,80810.0
196900.0,257260.0
120300.0,146760.0
288800.0,348880.0
174100.0,144340.0
68400.0,99110.0
196000.0,171430.0
166000.0,156090.0
247900.0,252600.0
129400.0,161390.0
375000.0,346450.2
500001.0,415740.2
450000.0,356660.2
495500.0,398080.1
75600.0,83880.0
132600.0,153640.0
313400.0,353650.0
232700.0,270380.0
124500.0,100640.0
93900.0,59820.0
89000.0,79850.0
156500.0,117830.0
218300.0,281300.0
500001.0,500001.0
270700.0,242500.0
77700.0,102080.0
62000.0,76500.0
261100.0,300610.0
169400.0,259380.0
135200.0,120210.0
112500.0,147890.0
397000.0,500001.0
274000.0,394760.3
96600.0,94900.0
277800.0,336100.0
130600.0,137720.0
170500.0,145510.0
71800.0,86590.0
285400.0,300480.0
253100.0,215460.0
59400.0,74670.0
185700.0,162760.0
195100.0,257190.0
251300.0,247160.0
139700.0,167420.0
61300.0,63540.0
133300.0,92410.0
500001.0,500001.0
493000.0,487310.8
320000.0,288590.0
133000.0,146230.0
128600.0,195320.0
159400.0,207530.0
110200.0,106110.0
153300.0,108020.0
500001.0,500001.0
182300.0,224490.0
158600.0,91970.0
87500.0,128280.0
500001.0,500001.0
115400.0,130310.0
288300.0,305050.0
294400.0,240570.0
75000.0,80480.0
500001.0,498220.9
266700.0,303380.0
252000.0,279210.0
74300.0,99460.0
253300.0,253890.0
231600.0,305750.0
97400.0,131240.0
125500.0,119980.0
379100.0,356680.1
57700.0,86960.0
113900.0,140270.0
414400.0,417910.3
500001.0,463450.3
124100.0,118600.0
193700.0,209030.0
188700.0,203290.0
73100.0,88490.0
128700.0,145600.0
249100.0,203980.0
111700.0,154080.0
205100.0,242000.0
483500.0,489440.8
198700.0,194040.0
487800.0,367410.0
332400.0,314960.0
476300.0,313880.0
275000.0,380000.5
310100.0,283840.1
110200.0,120220.0
189100.0,377660.1
86100.0,119100.0
275000.0,364940.1
191800.0,206350.0
339300.0,288990.1
55600.0,64190.0
323300.0,361230.1
237600.0,296290.0
62000.0,69740.0
450000.0,402750.4
130300.0,132900.0
171800.0,135260.0
116200.0,143400.0
263900.0,286460.0
169400.0,104400.0
219400.0,232730.0
193000.0,154780.0
227100.0,232360.0
271900.0,220060.0
196900.0,198230.0
348900.0,430230.1
233100.0,296960.1
326700.0,311840.0
171400.0,176870.0
143800.0,127510.0
200000.0,267650.0
62800.0,150320.0
139500.0,88240.0
139900.0,134270.0
500001.0,311070.2
180000.0,205660.0
190200.0,139010.0
101600.0,104010.0
86600.0,68770.0
221700.0,219460.0
151000.0,136870.0
191100.0,228050.0
500001.0,414670.4
187500.0,245180.0
176500.0,169670.0
371000.0,357070.1
218900.0,229500.0
189200.0,168600.1
222700.0,202620.0
136800.0,122710.0
500001.0,272720.0
500001.0,406440.1
229100.0,168840.0
70000.0,89249.9
163900.0,157660.0
103100.0,94210.0
154900.0,114970.0
106300.0,104390.0
167500.0,153610.0
143800.0,161480.0
165600.0,169510.0
174200.0,195760.0
126600.0,154630.0
170800.0,202530.0
339600.0,327140.0
75400.0,96920.0
178100.0,190930.0
92000.0,100620.0
100000.0,92880.0
40400.0,112760.0
208800.0,188430.0
178300.0,204460.0
113200.0,112740.0
161300.0,188730.0
454300.0,474390.2
182300.0,180250.0
177000.0,169170.0
247800.0,299400.2
137500.0,117200.0
219500.0,217750.0
117000.0,118250.0
198200.0,202180.0
95800.0,78010.0
118400.0,147500.0
60600.0,67670.0
164300.0,243060.1
292500.0,278450.0
94500.0,202350.1
226800.0,305960.1
288700.0,326160.0
163700.0,210130.0
69500.0,72980.0
197700.0,138070.0
42500.0,202250.0
96100.0,113990.0
168800.0,208950.0
262800.0,312500.0
415300.0,431770.3
300000.0,268320.1
250000.0,289260.0
51300.0,96560.0
132400.0,161410.0
310000.0,277550.0
500001.0,500001.0
279900.0,274370.0
500001.0,500001.0
116300.0,157920.0
237500.0,171430.0
247300.0,233450.0
301000.0,261140.0
255200.0,276450.0
229200.0,212150.0
343100.0,375930.1
211500.0,216250.0
53300.0,51620.0
500001.0,365520.2
327500.0,349790.0
73500.0,141340.1
290600.0,231670.0
405000.0,370690.3
199800.0,206740.0
26900.0,54530.0
105700.0,91360.0
93100.0,83300.0
500001.0,466440.5
425000.0,229300.0
134700.0,135690.0
88800.0,108980.0
92600.0,97870.0
182200.0,173310.0
406300.0,447790.6
293300.0,250840.0
206800.0,353470.0
179200.0,321050.0
224100.0,324570.1
228200.0,219430.0
120800.0,131850.1
256000.0,235090.0
278000.0,295650.0
94800.0,135590.0
67500.0,116010.0
500001.0,490880.8
54300.0,73950.0
216900.0,127430.0
192200.0,182810.0
125000.0,110070.0
500001.0,500001.0
225000.0,217050.0
212500.0,164500.0
360000.0,176650.0
155300.0,151810.0
114000.0,166520.0
145100.0,88250.0
69800.0,87080.0
264600.0,212170.0
80200.0,111140.0
183800.0,309330.0
268300.0,227800.0
179900.0,142580.0
103900.0,113440.0
192100.0,195890.0
207100.0,286770.0
247600.0,249600.0
435900.0,320720.1
159700.0,266850.0
140600.0,430420.3
158300.0,176460.0
116400.0,120820.0
475000.0,105440.0
147100.0,150430.0
128100.0,132120.0
139400.0,154250.0
155700.0,174760.0
69500.0,72250.0
238000.0,212340.0
242000.0,223510.0
338800.0,468350.8
250000.0,207470.0
95700.0,140250.0
121400.0,137250.0
205000.0,209050.0
210800.0,240760.1
179500.0,192430.0
195800.0,224340.0
90500.0,91800.0
121400.0,133190.0
137500.0,239600.1
271800.0,360220.0
448300.0,275010.0
264500.0,328740.0
293000.0,271750.0
114500.0,104400.0
162200.0,128230.0
146900.0,306730.1
122600.0,97510.0
126900.0,89910.0
81900.0,91160.0
256300.0,221820.0
89600.0,82750.0
53400.0,59020.0
135700.0,92210.0
249400.0,164920.0
168100.0,127980.0
141400.0,179920.0
166600.0,149150.0
331000.0,330510.0
271200.0,355440.0
362200.0,480000.8
500001.0,500001.0
101500.0,106310.0
196900.0,144830.0
107900.0,110480.0
250000.0,254040.0
350000.0,291510.1
375000.0,194000.1
320600.0,252860.0
225600.0,183930.0
225600.0,275290.2
230400.0,250570.0
194300.0,207740.0
254900.0,251900.0
81300.0,163490.1
66900.0,58030.0
130300.0,119960.0
92200.0,87190.0
156800.0,162010.0
500001.0,489060.6
235900.0,297600.0
229300.0,228710.0
167600.0,220160.0
161100.0,246630.0
475000.0,469020.4
156300.0,105570.0
271100.0,343590.0
62500.0,72130.0
170100.0,137760.0
500001.0,492510.9
53300.0,66400.0
160400.0,169290.0
229800.0,241650.1
160700.0,199790.0
38800.0,152430.0
124700.0,95880.0
60800.0,77750.0
71900.0,62540.0
327300.0,322370.1
86300.0,93520.0
132900.0,159410.0
279200.0,284780.0
173700.0,208510.0
225000.0,317680.1
231000.0,266960.0
143600.0,130810.0
325000.0,421700.3
256800.0,279320.0
121000.0,112840.0
201000.0,278170.0
138800.0,229340.2
105400.0,165340.0
389700.0,385100.0
292100.0,171470.0
144100.0,137370.0
160700.0,172740.0
198500.0,212850.0
335100.0,444920.5
206300.0,162530.0
133300.0,210520.1
218300.0,197730.0
186500.0,157300.0
117700.0,92700.0
87700.0,97970.0
175700.0,269580.0
156900.0,151510.0
85900.0,110260.0
78900.0,69930.0
394100.0,405110.0
51800.0,98170.0
315500.0,336020.0
176800.0,169830.0
500001.0,475200.4
199200.0,192190.0
228200.0,184960.0
349400.0,349430.1
95100.0,99700.0
103400.0,81760.0
171300.0,174750.0
363500.0,355350.0
198500.0,261260.0
43300.0,61380.0
296100.0,225190.0
81700.0,87510.0
273100.0,281090.0
94100.0,97010.0
500001.0,406880.6
216900.0,226100.0
189100.0,209790.0
187200.0,236950.0
271500.0,243440.0
500001.0,446040.6
329500.0,229260.0
64700.0,73520.0
136700.0,134860.0
310000.0,404430.1
164700.0,179110.0
268800.0,419570.5
230800.0,217200.0
500001.0,466740.5
141400.0,164410.0
146800.0,113930.0
276000.0,234350.0
195100.0,208150.0
175900.0,169130.0
154400.0,191750.0
304700.0,367120.1
272900.0,242810.0
158200.0,155690.0
89000.0,91590.0
75000.0,344020.1
500001.0,500001.0
162800.0,188640.0
70700.0,88900.0
105200.0,90600.0
204700.0,266800.1
458300.0,321950.0
113700.0,171050.0
341800.0,276550.0
500001.0,486860.6
315400.0,223010.0
323700.0,453290.1
231800.0,277760.0
256000.0,337970.2
353600.0,429280.3
275000.0,154550.0
264000.0,220090.0
422400.0,293670.0
125700.0,120190.0
109900.0,118210.0
59100.0,69950.0
165500.0,259980.0
188400.0,380810.3
277300.0,286350.0
214600.0,271220.0
169300.0,150860.0
220200.0,221820.0
67500.0,91390.0
78900.0,105540.0
166100.0,148110.0
447400.0,239350.0
270200.0,351580.0
223300.0,253320.0
300000.0,262080.0
353600.0,321810.0
103300.0,159420.0
249100.0,213690.0
364700.0,273110.0
77400.0,113610.0
284800.0,299430.1
229200.0,239340.0
75000.0,105610.0
240000.0,263460.0
330200.0,365090.0
313800.0,276640.0
134600.0,242720.1
230600.0,262760.0
185200.0,150200.0
244600.0,225890.0
48300.0,63660.0
299500.0,334900.0
126900.0,119680.0
264600.0,266090.0
93400.0,89090.0
240000.0,229630.0
115800.0,127870.0
127900.0,137490.0
162500.0,144540.0
64400.0,98290.0
96100.0,91930.0
49300.0,56780.0
189500.0,180640.0
37500.0,236630.0
344200.0,359690.0
192200.0,179930.0
308300.0,412640.4
368300.0,382980.0
178600.0,179720.0
221900.0,178550.0
475000.0,396760.7
270700.0,298440.0
220700.0,254490.0
216200.0,215730.0
259600.0,288360.1
203700.0,197890.0
500001.0,492600.9
241800.0,207020.0
208300.0,183510.0
325000.0,311230.1
156300.0,196120.0
204200.0,204900.0
176800.0,262350.1
173500.0,168280.0
248600.0,266910.0
100000.0,95320.0
133700.0,142090.0
319700.0,360880.0
263800.0,241210.0
416700.0,395160.1
176000.0,173280.0
150000.0,272210.0
348300.0,390600.1
126900.0,156460.0
387900.0,496880.9
124900.0,146890.0
173200.0,167500.0
218100.0,238410.0
97500.0,103720.0
114800.0,136210.0
185100.0,349830.0
470000.0,398700.0
243800.0,207610.0
200000.0,228220.1
137500.0,113740.0
292900.0,295050.0
79800.0,85520.0
431800.0,500001.0
195600.0,144210.0
174700.0,191700.0
233300.0,321850.0
188400.0,189940.0
131300.0,143620.0
161000.0,189950.0
128500.0,168800.0
212600.0,229200.0
253300.0,252730.0
210100.0,258270.0
125800.0,158670.0
205600.0,193720.0
161800.0,125220.0
205400.0,201750.0
208600.0,191310.0
165400.0,139690.0
272400.0,374000.1
150700.0,194770.0
169400.0,162770.0
175000.0,118139.9
164100.0,140070.0
185100.0,175770.0
463700.0,451480.3
235900.0,231340.1
292700.0,297130.0
225900.0,267830.1
119800.0,148550.0
190100.0,223380.0
110000.0,79340.0
225800.0,249890.0
240700.0,248220.0
179200.0,206970.0
365000.0,348550.1
307400.0,250000.0
201000.0,209380.0
282400.0,332880.0
194700.0,169880.0
179500.0,175330.0
114600.0,148880.0
116900.0,126860.0
58200.0,64760.0
80900.0,91930.0
140300.0,99620.0
277500.0,317810.1
137100.0,169670.0
173200.0,153400.0
131100.0,170620.0
95200.0,119140.0
144800.0,117200.0
93800.0,95360.0
146200.0,207950.0
159500.0,156160.0
166800.0,224360.0
500001.0,363010.0
265900.0,284790.0
146900.0,180770.0
500000.0,403100.3
126100.0,88730.0
292300.0,382340.1
155100.0,128350.0
176400.0,112290.0
50800.0,67990.0
270600.0,259090.0
170800.0,192320.0
96900.0,86690.0
91400.0,114920.0
221000.0,218770.0
229800.0,253460.0
169800.0,160290.0
134500.0,167260.0
225600.0,207010.0
105700.0,124590.0
167800.0,172160.0
142200.0,125590.0
211600.0,207830.0
120700.0,205370.0
134800.0,199900.0
239800.0,263710.0
79600.0,92540.0
318600.0,377550.2
60600.0,91840.0
133200.0,142980.0
144300.0,131850.0
423200.0,385660.1
369400.0,275800.0
203800.0,170060.0
112500.0,395030.4
48100.0,90550.0
88700.0,83540.0
140600.0,107170.0
141700.0,108110.0
162500.0,118520.0
81900.0,82930.0
142900.0,120740.0
311500.0,276750.0
68900.0,61170.0
168400.0,142580.0
500001.0,493910.9
75000.0,90980.0
360500.0,332740.0
366100.0,233750.0
156800.0,187710.0
172500.0,175390.0
500001.0,421730.2
246900.0,210680.0
172300.0,183050.0
500001.0,448720.6
98800.0,106830.0
204200.0,228640.1
159500.0,203940.0
141500.0,129850.0
195800.0,128910.0
217100.0,194600.0
81000.0,91380.0
270800.0,289580.1
123400.0,189480.0
186600.0,217010.0
72900.0,134610.0
103700.0,102860.0
200000.0,240790.0
365900.0,423720.3
84500.0,64710.0
226000.0,250700.0
153700.0,161040.0
204600.0,191370.0
500001.0,416450.1
112000.0,120630.0
71100.0,88790.0
95000.0,84620.0
200000.0,224050.0
182100.0,155210.0
208000.0,244930.0
96400.0,86020.0
250000.0,188120.0
155600.0,212290.1
70500.0,110620.0
250000.0,240920.0
243900.0,228980.0
59200.0,68700.0
141400.0,132380.0
52800.0,59160.0
240300.0,316990.0
79500.0,75180.0
83800.0,112960.0
165100.0,245520.2
267900.0,186360.0
225000.0,280030.2
73300.0,66920.0
85000.0,93060.0
269200.0,232820.0
175000.0,173690.0
117600.0,135490.0
142500.0,190630.0
343600.0,383340.2
338400.0,380190.1
129500.0,183850.0
95200.0,115280.0
153800.0,163140.0
58300.0,64220.0
68500.0,75910.0
127600.0,107600.0
196000.0,220500.0
140100.0,127620.0
216700.0,193500.0
91800.0,79560.0
163100.0,147760.0
228200.0,265370.1
70800.0,86560.0
146900.0,126120.0
490300.0,454060.5
232100.0,308770.0
80400.0,84660.0
243600.0,241990.0
147900.0,198370.0
184100.0,141210.0
500001.0,500001.0
361700.0,340070.1
500001.0,490690.8
162900.0,226480.0
290000.0,411020.1
79000.0,91400.0
195000.0,238540.0
148900.0,191160.0
500001.0,444790.4
98800.0,84160.0
218800.0,204460.0
193400.0,225560.0
214500.0,261860.0
296400.0,297710.0
176300.0,171660.0
137500.0,157650.0
121000.0,194190.0
102900.0,93310.0
160300.0,176000.0
162500.0,179100.0
204500.0,279000.0
161700.0,174110.0
149400.0,149280.0
282200.0,283720.0
454100.0,273820.0
233100.0,191570.0
78500.0,80110.0
290500.0,186040.0
500001.0,500001.0
438500.0,480910.6
167900.0,154840.0
87500.0,90370.0
500001.0,500001.0
175000.0,233500.1
155900.0,144850.0
71400.0,100860.0
111300.0,184010.0
494700.0,436620.4
158900.0,122090.0
500001.0,490820.7
158200.0,165680.0
150400.0,155060.0
154600.0,156190.0
97900.0,117450.0
196900.0,244710.0
158300.0,168710.0
193900.0,193610.0
241900.0,326930.0
122200.0,123830.0
234600.0,228390.0
319400.0,415310.3
164800.0,168200.0
296100.0,342650.0
123100.0,148290.0
142200.0,186040.0
57900.0,85490.0
76800.0,54260.0
87500.0,113460.0
112500.0,118020.0
181300.0,267250.0
89700.0,79420.0
210300.0,216060.0
75300.0,82500.0
100000.0,185680.2
202400.0,232560.0
323800.0,403900.2
157600.0,182380.0
235400.0,203760.0
161800.0,188590.0
500001.0,299160.0
95200.0,103630.0
52500.0,54300.0
177900.0,267690.0
238700.0,221810.0
384500.0,379950.1
136100.0,163970.0
58100.0,69520.0
178500.0,187950.0
413000.0,426000.3
154600.0,185870.0
162700.0,168680.0
136000.0,129640.0
99800.0,115800.0
173900.0,267680.0
500001.0,477900.5
150000.0,175860.0
274300.0,301700.1
166900.0,257640.0
275000.0,242260.1
143300.0,199650.0
192400.0,222730.0
205000.0,192030.0
57500.0,92260.0
185800.0,206660.0
83400.0,95770.0
225900.0,182860.0
64300.0,72700.0
286500.0,208940.0
113600.0,149500.0
183300.0,187880.0
337200.0,138390.0
162200.0,171180.0
175700.0,157790.0
235600.0,137310.0
130700.0,140390.0
111700.0,120010.0
81300.0,61240.0
128600.0,208810.0
87500.0,100010.0
73000.0,81370.0
142500.0,184360.0
228600.0,218630.0
306700.0,412480.3
175000.0,193090.0
213900.0,178810.0
280600.0,257800.1
111600.0,118520.0
105000.0,102510.0
356600.0,366200.1
500001.0,429370.3
156900.0,176000.0
231400.0,214000.0
245500.0,227120.0
225000.0,192580.0
178500.0,190700.0
359000.0,305400.1
248600.0,253140.0
194800.0,186430.0
151700.0,180050.0
119400.0,112580.0
80600.0,123070.0
135600.0,108870.0
69000.0,73340.0
86100.0,149040.1
87900.0,122560.0
64700.0,75800.0
395100.0,402190.0
155900.0,139660.0
61300.0,89590.0
87900.0,147550.0
301300.0,301810.0
184200.0,181360.0
376800.0,432790.4
137500.0,96200.0
345800.0,358920.0
137500.0,143270.0
199100.0,174740.0
164300.0,158440.0
243600.0,219690.0
71500.0,70640.0
154200.0,118740.0
137500.0,153000.0
160100.0,194560.0
109400.0,156970.0
279300.0,216120.0
71000.0,69710.0
79000.0,168380.0
84500.0,115360.0
340600.0,269640.0
380000.0,442140.6
500001.0,395750.4
356000.0,373210.1
182100.0,117879.5
156100.0,161710.0
105100.0,103670.0
213800.0,184210.0
161100.0,218000.0
500001.0,378490.2
104000.0,119010.0
161200.0,256480.0
254500.0,193900.0
337000.0,438830.1
307400.0,260170.0
222000.0,197790.0
58400.0,58950.0
78600.0,125850.0
140100.0,156310.0
99200.0,107230.0
249000.0,320810.0
267700.0,301630.0
275000.0,277430.0
110700.0,75730.0
295200.0,157300.0
153100.0,159540.0
196400.0,248900.0
217100.0,205100.0
146500.0,163820.0
95500.0,123070.0
405100.0,374220.4
99200.0,111050.0
130000.0,139420.0
416300.0,382900.3
69100.0,114480.0
112800.0,188910.0
52400.0,52500.0
294200.0,349030.0
291100.0,312290.0
217500.0,288210.0
239800.0,298580.0
74100.0,70000.0
96500.0,99030.0
500001.0,368290.1
171900.0,141550.0
53500.0,55550.0
293500.0,386090.3
500001.0,500001.0
109900.0,100760.0
192600.0,328290.0
208300.0,324630.0
445700.0,388180.2
91400.0,96300.0
164400.0,256330.0
226900.0,224870.0
134400.0,192250.0
168500.0,128560.0
118300.0,191240.0
103100.0,115290.0
307400.0,377530.3
180500.0,169330.0
379800.0,429660.3
185000.0,212840.0
197400.0,194000.0
494000.0,356810.0
176600.0,137960.0
358000.0,267070.0
232100.0,189100.0
107600.0,159650.0
230000.0,186550.0
500001.0,418010.4
101800.0,104600.0
198400.0,224900.0
238700.0,311600.0
67900.0,76540.0
350000.0,240670.1
225000.0,59320.0
48800.0,52520.0
310300.0,274880.0
182700.0,148670.0
90000.0,89360.0
219600.0,227260.0
131700.0,134910.0
135700.0,147830.0
275000.0,289840.0
257100.0,251630.0
500001.0,393790.3
187500.0,199280.0
222700.0,249530.0
242100.0,134030.0
156100.0,127660.0
51300.0,49620.0
162500.0,186390.0
136600.0,185890.0
97500.0,91340.0
95500.0,96490.0
206300.0,153290.0
86400.0,76220.0
460400.0,404130.3
171100.0,195530.0
136800.0,139650.0
253700.0,212670.0
485700.0,419410.4
198200.0,192100.0
98000.0,123120.0
137500.0,120410.0
338400.0,361450.0
344100.0,258280.0
154700.0,164660.0
299300.0,240480.0
103100.0,118720.0
188900.0,159040.0
298300.0,490000.8
157600.0,158440.0
176000.0,167870.0
90800.0,170670.0
140400.0,117140.0
189000.0,185440.0
332300.0,287890.0
251800.0,271620.1
242900.0,240230.0
72300.0,92610.0
132000.0,164930.0
131000.0,179350.0
103600.0,106800.0
155700.0,191150.0
345700.0,323870.2
146400.0,176990.0
137000.0,142350.0
153100.0,116640.0
500001.0,500001.0
97500.0,121010.0
148500.0,138640.0
500001.0,499080.9
210900.0,183020.0
204100.0,245090.0
167100.0,154240.0
222600.0,140640.0
321200.0,371220.2
187500.0,290720.0
65400.0,61130.0
100500.0,108640.0
184400.0,175510.0
500001.0,497710.9
500001.0,500001.0
225000.0,233800.0
53500.0,58330.0
361400.0,346690.0
371100.0,355360.1
135600.0,90560.0
337400.0,365150.1
125900.0,172500.0
233700.0,317340.0
160600.0,221890.0
377200.0,312200.0
341100.0,224080.0
229800.0,246610.0
156300.0,97080.0
161700.0,166580.0
375000.0,439040.6
327800.0,276460.1
243800.0,197730.0
394400.0,331930.3
44400.0,50500.0
216500.0,193450.0
238200.0,244450.0
138800.0,108800.0
204800.0,153960.0
272300.0,362300.0
129900.0,146220.0
61400.0,69200.0
101200.0,119750.0
367100.0,229790.0
463800.0,470210.7
154200.0,166280.0
181800.0,164620.0
192000.0,220750.0
84600.0,87140.0
260500.0,218100.0
63900.0,85180.0
141700.0,162090.0
103500.0,134460.0
121000.0,162810.0
143500.0,153470.0
101000.0,124690.0
70500.0,81790.0
410200.0,373490.1
205000.0,199060.0
142100.0,178480.0
311600.0,309490.0
64500.0,74270.0
58300.0,57910.0
164400.0,135800.0
126500.0,131980.0
156900.0,136150.0
162400.0,187700.0
56000.0,60170.0
179900.0,198630.0
236400.0,344310.3
107500.0,100510.0
114800.0,94350.0
309400.0,285710.0
211400.0,260120.0
58800.0,162240.0
282300.0,318290.0
294700.0,252890.0
285200.0,229840.0
294000.0,264070.0
165400.0,168790.0
500001.0,454800.8
224200.0,238360.0
147400.0,162300.0
500001.0,132790.0
106300.0,217050.0
169000.0,192450.0
266400.0,353370.0
126800.0,110070.0
242100.0,248100.0
266200.0,231700.0
286800.0,312360.0
61300.0,59620.0
218700.0,231350.0
218400.0,207270.0
139300.0,209610.0
67000.0,101880.0
229400.0,224330.0
228100.0,161800.0
113400.0,148650.0
146700.0,174010.0
122700.0,167920.0
327300.0,359600.1
383700.0,500001.0
225800.0,225070.0
82600.0,104060.0
59300.0,83560.0
275000.0,209650.0
184800.0,323110.2
325000.0,305470.0
226400.0,244570.0
90400.0,120850.0
161000.0,142250.0
131000.0,120710.0
173700.0,189560.0
134100.0,193040.0
87800.0,89230.0
78400.0,89680.0
233800.0,194880.0
163400.0,194070.0
96100.0,124850.0
220700.0,287980.0
332700.0,428610.5
74100.0,104310.0
84700.0,90200.0
235200.0,155930.0
270300.0,186940.0
282100.0,229210.0
292900.0,401790.3
96700.0,102320.0
104600.0,123010.0
364000.0,260360.0
225800.0,220860.0
154200.0,237960.0
217000.0,209640.0
228600.0,227270.0
161400.0,154040.0
173200.0,272300.0
